Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Discount_Applied,Revenue,Order_Date,Sales_Channel,Region,Profit,Revenue_recalc,is_return,year,month,day,day_of_week,profit_margin,revenue_per_unit
3430,Men,Training,Flex Trainer,M,3,7036.03,0.00,0.00,2024-12-21,Online,Bangalore,-890.20,21108.09,False,2024,12,21,Saturday,-0.04,7036.03
3432,Kids,Basketball,Kyrie Flytrap,XL,1,6436.11,0.00,0.00,2025-03-06,Online,Kolkata,-640.44,6436.11,False,2025,3,6,Thursday,-0.10,6436.11
3434,Kids,Basketball,Air Jordan,XL,2,8741.65,0.00,0.00,2024-10-21,Online,Delhi,570.25,17483.30,False,2024,10,21,Monday,0.03,8741.65
3435,Men,Training,SuperRep Go,XL,4,2225.73,0.00,0.00,2024-10-14,Online,Delhi,2936.54,8902.92,False,2024,10,14,Monday,0.33,2225.73
3436,Kids,Soccer,Mercurial Superfly,L,1,7007.97,0.00,0.00,2025-06-11,Retail,Bangalore,2107.65,7007.97,False,2025,6,11,Wednesday,0.30,7007.97
3437,Kids,Soccer,Tiempo Legend,M,3,4277.51,0.00,0.00,2024-05-10,Retail,Mumbai,-113.52,14971.28,False,2024,5,10,Friday,-0.01,4990.43
3438,Women,Soccer,Phantom GT,S,3,9212.82,0.18,0.00,2024-05-09,Retail,Hyderabad,1669.74,22663.54,False,2024,5,9,Thursday,0.07,7554.51
2043,Kids,Running,React Infinity,S,2,5395.60,0.06,0.00,2025-03-07,Online,Delhi,2992.96,10143.73,False,2025,3,7,Friday,0.30,5071.86
3440,Kids,Lifestyle,Waffle One,M,3,9532.80,0.00,0.00,2024-10-13,Online,Mumbai,-510.72,28598.40,False,2024,10,13,Sunday,-0.02,9532.80
3441,Kids,Running,Free RN,XL,2,9313.98,0.00,0.00,2025-08-05,Retail,Delhi,3301.27,18627.96,False,2025,8,5,Tuesday,0.18,9313.98
3442,Kids,Basketball,Zoom Freak,XL,4,4699.75,0.00,0.00,2025-01-21,Online,Mumbai,3129.50,18799.00,False,2025,1,21,Tuesday,0.17,4699.75
3443,Kids,Basketball,Zoom Freak,M,3,2989.01,0.00,0.00,2024-09-10,Retail,Mumbai,3549.06,8967.03,False,2024,9,10,Tuesday,0.40,2989.01
3444,Men,Basketball,LeBron 20,L,3,6215.55,0.00,0.00,2025-07-04,Online,Kolkata,-382.31,21754.41,False,2025,7,4,Friday,-0.02,7251.47
3446,Men,Lifestyle,Dunk Low,M,4,8293.38,0.00,0.00,2024-07-09,Retail,Bangalore,1680.50,33173.52,False,2024,7,9,Tuesday,0.05,8293.38
3447,Women,Basketball,LeBron 20,M,2,5172.62,0.00,0.00,2025-05-14,Retail,Hyderabad,1860.15,10345.24,False,2025,5,14,Wednesday,0.18,5172.62
2038,Kids,Lifestyle,Air Force 1,L,3,7609.90,0.05,0.00,2024-03-22,Online,Delhi,788.86,21688.21,False,2024,3,22,Friday,0.04,7229.40
3450,Men,Running,React Infinity,M,3,8561.18,0.00,0.00,2024-01-16,Retail,Bangalore,904.82,25683.54,False,2024,1,16,Tuesday,0.04,8561.18
3451,Men,Training,SuperRep Go,S,3,6077.13,0.00,0.00,2025-07-05,Retail,Mumbai,720.76,18231.39,False,2025,7,5,Saturday,0.04,6077.13
3452,Men,Training,SuperRep Go,L,3,2225.73,0.00,0.00,2024-05-08,Online,Delhi,1239.11,6677.19,False,2024,5,8,Wednesday,0.19,2225.73
3454,Kids,Basketball,Zoom Freak,XL,2,6887.39,0.00,0.00,2024-05-19,Online,Delhi,2313.95,13774.78,False,2024,5,19,Sunday,0.17,6887.39
3455,Women,Soccer,Premier III,L,2,5947.51,0.00,0.00,2025-01-17,Retail,Hyderabad,1352.56,14868.78,False,2025,1,17,Friday,0.09,7434.39
3458,Women,Running,Pegasus Turbo,L,2,8889.68,0.83,0.00,2025-01-22,Online,Mumbai,257.87,3022.49,False,2025,1,22,Wednesday,0.09,1511.25
3459,Men,Lifestyle,Blazer Mid,M,4,6100.23,0.00,0.00,2025-03-27,Retail,Hyderabad,2745.91,24400.92,False,2025,3,27,Thursday,0.11,6100.23
2004,Kids,Running,Free RN,L,1,6611.33,0.00,0.00,2025-01-23,Online,Hyderabad,2588.88,6611.33,False,2025,1,23,Thursday,0.39,6611.33
3462,Women,Basketball,Kyrie Flytrap,M,3,2610.98,0.00,0.00,2024-12-21,Retail,Bangalore,274.97,7832.94,False,2024,12,21,Saturday,0.04,2610.98
3463,Women,Soccer,Phantom GT,XL,1,6878.15,0.00,0.00,2025-02-24,Retail,Pune,1853.70,6878.15,False,2025,2,24,Monday,0.27,6878.15
3465,Men,Lifestyle,Dunk Low,XL,2,3718.82,0.00,0.00,2023-11-29,Online,Delhi,1698.70,7437.64,False,2023,11,29,Wednesday,0.23,3718.82
3466,Men,Basketball,Kyrie Flytrap,XL,2,6498.22,0.50,6498.22,2024-10-24,Retail,Mumbai,-360.53,6498.22,False,2024,10,24,Thursday,-0.06,3249.11
3467,Men,Lifestyle,Air Force 1,M,2,5505.76,0.00,0.00,2025-03-13,Online,Bangalore,1472.83,11011.52,False,2025,3,13,Thursday,0.13,5505.76
3468,Men,Soccer,Phantom GT,XL,4,9577.99,0.93,2681.84,2024-08-22,Online,Kolkata,-259.93,2681.84,False,2024,8,22,Thursday,-0.10,670.46
3469,Kids,Running,Air Zoom,L,1,4590.24,0.00,0.00,2024-10-01,Online,Mumbai,3792.66,4590.24,False,2024,10,1,Tuesday,0.83,4590.24
3470,Kids,Soccer,Tiempo Legend,M,2,5883.14,0.00,0.00,2025-11-02,Online,Kolkata,284.96,11766.28,False,2025,11,2,Sunday,0.02,5883.14
3472,Men,Basketball,Air Jordan,XL,2,9593.65,0.00,0.00,2024-08-31,Online,Hyderabad,1750.67,19187.30,False,2024,8,31,Saturday,0.09,9593.65
3473,Kids,Soccer,Premier III,M,4,3551.05,0.00,0.00,2024-12-05,Online,Delhi,63.47,14204.20,False,2024,12,5,Thursday,0.00,3551.05
3474,Women,Basketball,LeBron 20,M,2,6506.07,0.00,0.00,2025-04-19,Retail,Hyderabad,3969.54,13012.14,False,2025,4,19,Saturday,0.31,6506.07
3476,Men,Training,Flex Trainer,L,1,3891.22,0.37,0.00,2025-06-25,Retail,Mumbai,1881.61,3677.20,False,2025,6,25,Wednesday,0.51,3677.20
3477,Men,Basketball,Air Jordan,M,2,4135.26,0.00,0.00,2025-04-25,Online,Delhi,1691.28,8270.52,False,2025,4,25,Friday,0.20,4135.26
3478,Kids,Training,Flex Trainer,M,1,8442.39,0.00,0.00,2025-05-17,Retail,Mumbai,2192.68,12663.58,False,2025,5,17,Saturday,0.17,12663.58
3479,Women,Training,ZoomX Invincible,XL,4,6320.30,0.00,0.00,2024-09-16,Retail,Mumbai,1909.78,25281.18,False,2024,9,16,Monday,0.08,6320.30
3480,Kids,Running,Free RN,M,4,2917.45,0.00,0.00,2024-12-24,Online,Bangalore,2872.75,11669.80,False,2024,12,24,Tuesday,0.25,2917.45
3481,Women,Lifestyle,Air Force 1,XL,4,8645.09,0.00,0.00,2023-10-15,Online,Bangalore,2564.61,34580.36,False,2023,10,15,Sunday,0.07,8645.09
3482,Men,Soccer,Mercurial Superfly,M,1,8066.30,0.00,0.00,2024-08-19,Online,Hyderabad,1660.47,8066.30,False,2024,8,19,Monday,0.21,8066.30
3483,Men,Lifestyle,Air Force 1,L,4,4733.92,0.00,0.00,2024-12-04,Online,Kolkata,738.19,18935.68,False,2024,12,4,Wednesday,0.04,4733.92
3484,Kids,Lifestyle,Dunk Low,XL,4,2638.44,0.00,0.00,2024-08-18,Online,Bangalore,1395.41,10553.76,False,2024,8,18,Sunday,0.13,2638.44
3485,Women,Lifestyle,Dunk Low,L,2,6077.13,0.00,0.00,2024-12-14,Retail,Hyderabad,1722.38,12154.26,False,2024,12,14,Saturday,0.14,6077.13
3486,Kids,Training,SuperRep Go,L,4,6037.65,0.00,0.00,2024-10-14,Retail,Delhi,1451.77,24150.60,False,2024,10,14,Monday,0.06,6037.65
3487,Men,Lifestyle,Dunk Low,M,2,3240.99,0.42,0.00,2025-05-28,Online,Hyderabad,2927.35,3759.55,False,2025,5,28,Wednesday,0.78,1879.77
3488,Women,Soccer,Tiempo Legend,XL,4,6077.13,0.00,0.00,2025-03-12,Online,Kolkata,86.25,24308.52,False,2025,3,12,Wednesday,0.00,6077.13
3489,Kids,Running,React Infinity,M,2,6437.85,0.00,0.00,2025-04-04,Online,Mumbai,1734.72,12875.70,False,2025,4,4,Friday,0.13,6437.85
3491,Men,Soccer,Premier III,XL,2,5385.75,0.39,0.00,2024-10-19,Online,Mumbai,-473.94,6570.61,False,2024,10,19,Saturday,-0.07,3285.31
2018,Women,Soccer,Phantom GT,S,2,6226.24,0.00,0.00,2024-11-13,Online,Bangalore,-777.58,15565.59,False,2024,11,13,Wednesday,-0.05,7782.79
3493,Men,Lifestyle,Dunk Low,L,4,9446.34,0.00,0.00,2024-07-26,Online,Bangalore,568.71,37785.36,False,2024,7,26,Friday,0.02,9446.34
3496,Men,Running,Air Zoom,M,3,5542.09,0.77,0.00,2024-10-08,Retail,Delhi,-786.91,3824.04,False,2024,10,8,Tuesday,-0.21,1274.68
3497,Women,Basketball,Zoom Freak,L,2,8688.92,0.00,0.00,2024-08-12,Online,Mumbai,1878.22,17377.84,False,2024,8,12,Monday,0.11,8688.92
3499,Women,Training,ZoomX Invincible,XL,2,5864.29,0.00,0.00,2025-03-30,Retail,Kolkata,357.03,14660.73,False,2025,3,30,Sunday,0.02,7330.36
3500,Kids,Lifestyle,Blazer Mid,L,1,5471.81,0.56,0.00,2025-03-25,Retail,Kolkata,361.86,2407.60,False,2025,3,25,Tuesday,0.15,2407.60
3503,Men,Training,SuperRep Go,M,3,6992.17,0.00,0.00,2024-11-16,Online,Mumbai,-1048.24,24472.60,False,2024,11,16,Saturday,-0.04,8157.53
3504,Women,Training,SuperRep Go,L,2,9075.41,0.03,0.00,2024-08-18,Retail,Delhi,3035.95,22007.87,False,2024,8,18,Sunday,0.14,11003.93
2020,Kids,Lifestyle,Blazer Mid,XL,3,7126.64,0.89,0.00,2025-05-10,Retail,Delhi,535.13,2351.79,False,2025,5,10,Saturday,0.23,783.93
3507,Kids,Running,Free RN,S,4,4880.90,0.05,0.00,2024-10-01,Retail,Mumbai,11.97,18547.40,False,2024,10,1,Tuesday,0.00,4636.85
3508,Kids,Training,ZoomX Invincible,M,2,5179.57,0.00,0.00,2024-10-12,Retail,Bangalore,3466.92,12948.92,False,2024,10,12,Saturday,0.27,6474.46
3509,Kids,Lifestyle,Blazer Mid,XL,4,2066.04,0.00,0.00,2025-07-22,Online,Mumbai,2278.11,8264.16,False,2025,7,22,Tuesday,0.28,2066.04
3510,Men,Soccer,Tiempo Legend,M,3,6077.13,0.00,0.00,2025-04-17,Retail,Hyderabad,3445.21,18231.39,False,2025,4,17,Thursday,0.19,6077.13
3511,Kids,Lifestyle,Blazer Mid,XL,4,3248.17,0.06,0.00,2025-02-15,Retail,Hyderabad,877.12,12213.12,False,2025,2,15,Saturday,0.07,3053.28
3514,Kids,Running,React Infinity,S,2,6546.46,0.00,0.00,2024-08-10,Retail,Hyderabad,2804.16,13092.92,False,2024,8,10,Saturday,0.21,6546.46
3516,Men,Training,ZoomX Invincible,M,2,7495.24,0.42,0.00,2024-10-09,Online,Pune,3844.73,8694.48,False,2024,10,9,Wednesday,0.44,4347.24
3517,Women,Running,Air Zoom,XL,2,9962.36,0.00,0.00,2025-01-23,Retail,Hyderabad,2661.74,19924.72,False,2025,1,23,Thursday,0.13,9962.36
3518,Women,Basketball,Air Jordan,XL,3,6077.13,0.00,0.00,2024-08-14,Retail,Delhi,3047.69,18231.39,False,2024,8,14,Wednesday,0.17,6077.13
3519,Kids,Soccer,Premier III,L,2,6077.13,0.00,0.00,2025-05-25,Retail,Kolkata,3491.18,12154.26,False,2025,5,25,Sunday,0.29,6077.13
3520,Women,Lifestyle,Waffle One,XL,2,2080.85,0.00,4161.70,2024-03-22,Retail,Delhi,-776.21,4161.70,False,2024,3,22,Friday,-0.19,2080.85
3521,Women,Training,ZoomX Invincible,M,3,8565.24,0.00,0.00,2025-01-03,Online,Kolkata,3721.90,29978.34,False,2025,1,3,Friday,0.12,9992.78
2002,Women,Basketball,Zoom Freak,M,3,9041.15,0.44,0.00,2024-01-08,Retail,Kolkata,1597.12,15189.13,False,2024,1,8,Monday,0.11,5063.04
3523,Kids,Training,SuperRep Go,S,2,7061.50,0.00,0.00,2024-06-09,Retail,Kolkata,825.03,14123.00,False,2024,6,9,Sunday,0.06,7061.50
3524,Kids,Training,SuperRep Go,M,3,4493.02,0.00,0.00,2024-11-12,Online,Mumbai,1646.10,15725.57,False,2024,11,12,Tuesday,0.10,5241.86
3525,Kids,Running,React Infinity,L,3,7170.91,0.00,0.00,2025-01-29,Retail,Mumbai,3030.50,21512.73,False,2025,1,29,Wednesday,0.14,7170.91
2030,Men,Basketball,Air Jordan,XL,2,9593.65,0.00,0.00,2024-12-18,Online,Hyderabad,2272.16,19187.30,False,2024,12,18,Wednesday,0.12,9593.65
3527,Men,Soccer,Phantom GT,XL,3,5259.05,0.00,0.00,2025-06-12,Online,Mumbai,-257.35,15777.15,False,2025,6,12,Thursday,-0.02,5259.05
3528,Kids,Running,React Infinity,L,2,3742.67,0.00,0.00,2024-08-21,Retail,Hyderabad,2662.77,7485.34,False,2024,8,21,Wednesday,0.36,3742.67
3529,Men,Training,SuperRep Go,L,1,7534.51,0.20,0.00,2025-03-28,Retail,Delhi,1448.77,6027.61,False,2025,3,28,Friday,0.24,6027.61
3531,Women,Basketball,LeBron 20,L,1,9015.65,0.07,0.00,2024-05-19,Online,Delhi,1932.99,8384.55,False,2024,5,19,Sunday,0.23,8384.55
3532,Kids,Running,React Infinity,XL,3,9244.96,0.47,0.00,2024-05-07,Online,Mumbai,-955.19,14699.49,False,2024,5,7,Tuesday,-0.06,4899.83
3533,Kids,Running,Air Zoom,L,2,6077.13,0.00,0.00,2023-11-05,Retail,Hyderabad,451.71,12154.26,False,2023,11,5,Sunday,0.04,6077.13
3534,Kids,Basketball,Zoom Freak,M,3,3280.57,0.62,3739.85,2024-11-09,Retail,Kolkata,427.76,3739.85,False,2024,11,9,Saturday,0.11,1246.62
3535,Kids,Basketball,LeBron 20,XL,3,6302.89,0.82,0.00,2024-12-24,Retail,Pune,169.86,3403.56,False,2024,12,24,Tuesday,0.05,1134.52
3536,Women,Lifestyle,Dunk Low,XL,4,3929.30,0.00,0.00,2024-12-01,Retail,Bangalore,3934.31,15717.20,False,2024,12,1,Sunday,0.25,3929.30
3537,Men,Lifestyle,Blazer Mid,XL,2,5464.07,0.00,10928.14,2025-06-15,Online,Kolkata,3170.78,10928.14,False,2025,6,15,Sunday,0.29,5464.07
3539,Kids,Lifestyle,Air Force 1,XL,3,7706.30,0.00,23118.90,2024-08-01,Retail,Hyderabad,2366.58,23118.90,False,2024,8,1,Thursday,0.10,7706.30
3542,Men,Lifestyle,Air Force 1,M,1,7199.03,0.61,0.00,2024-11-28,Retail,Mumbai,1826.07,2807.62,False,2024,11,28,Thursday,0.65,2807.62
3543,Kids,Lifestyle,Dunk Low,L,2,4189.36,0.00,0.00,2024-11-22,Retail,Pune,2712.79,8378.72,False,2024,11,22,Friday,0.32,4189.36
3544,Men,Running,Air Zoom,M,2,3923.39,0.00,0.00,2024-02-13,Retail,Kolkata,-684.88,7846.78,False,2024,2,13,Tuesday,-0.09,3923.39
3545,Men,Training,Flex Trainer,XL,3,7730.77,0.00,0.00,2023-08-03,Online,Delhi,2239.86,23192.31,False,2023,8,3,Thursday,0.10,7730.77
3546,Men,Lifestyle,Waffle One,L,2,3339.95,0.00,0.00,2024-03-22,Retail,Delhi,945.11,8349.88,False,2024,3,22,Friday,0.11,4174.94
3547,Kids,Soccer,Tiempo Legend,XL,4,5148.80,0.00,0.00,2024-12-10,Online,Delhi,2157.74,20595.20,False,2024,12,10,Tuesday,0.10,5148.80
3548,Kids,Soccer,Phantom GT,S,3,7607.45,0.00,0.00,2024-03-12,Online,Kolkata,3366.32,22822.35,False,2024,3,12,Tuesday,0.15,7607.45
3550,Women,Lifestyle,Air Force 1,M,4,8645.09,0.00,0.00,2024-07-26,Online,Bangalore,3289.86,34580.36,False,2024,7,26,Friday,0.10,8645.09
3551,Women,Training,SuperRep Go,L,2,9948.15,0.00,0.00,2023-08-02,Retail,Kolkata,-259.16,19896.30,False,2023,8,2,Wednesday,-0.01,9948.15
3552,Men,Running,React Infinity,XL,4,5743.67,0.00,0.00,2025-05-17,Retail,Mumbai,762.95,22974.68,False,2025,5,17,Saturday,0.03,5743.67
3553,Women,Running,Air Zoom,XL,2,5216.27,0.00,0.00,2025-06-25,Online,Pune,-720.87,10432.54,False,2025,6,25,Wednesday,-0.07,5216.27
3554,Men,Soccer,Premier III,L,1,7323.53,0.00,0.00,2024-07-21,Retail,Bangalore,2052.71,7323.53,False,2024,7,21,Sunday,0.28,7323.53
3555,Kids,Soccer,Phantom GT,M,2,3664.10,0.00,0.00,2025-04-26,Retail,Hyderabad,-1069.25,7328.20,False,2025,4,26,Saturday,-0.15,3664.10
3556,Women,Basketball,Kyrie Flytrap,M,4,5562.46,0.00,0.00,2025-03-13,Retail,Kolkata,-843.61,22249.84,False,2025,3,13,Thursday,-0.04,5562.46
3557,Kids,Basketball,Air Jordan,L,1,9405.77,0.66,0.00,2024-08-09,Retail,Hyderabad,-884.81,3197.96,False,2024,8,9,Friday,-0.28,3197.96
3558,Women,Training,Flex Trainer,L,4,4045.21,0.00,0.00,2024-08-30,Online,Mumbai,-113.44,16180.84,False,2024,8,30,Friday,-0.01,4045.21
3559,Women,Running,Pegasus Turbo,M,2,5996.09,0.00,0.00,2025-04-07,Online,Delhi,-787.01,11992.18,False,2025,4,7,Monday,-0.07,5996.09
3560,Women,Soccer,Phantom GT,L,2,9212.82,0.13,0.00,2023-07-26,Retail,Hyderabad,3662.98,16030.31,False,2023,7,26,Wednesday,0.23,8015.15
3561,Women,Basketball,Zoom Freak,L,2,7393.76,0.00,0.00,2024-07-24,Online,Kolkata,1062.39,18484.40,False,2024,7,24,Wednesday,0.06,9242.20
3562,Women,Basketball,LeBron 20,L,1,7919.76,0.00,0.00,2024-10-31,Retail,Delhi,1904.66,7919.76,False,2024,10,31,Thursday,0.24,7919.76
3563,Kids,Running,Pegasus Turbo,L,2,2470.43,0.00,0.00,2024-02-13,Online,Kolkata,233.05,4940.86,False,2024,2,13,Tuesday,0.05,2470.43
3564,Kids,Soccer,Premier III,S,2,6077.13,0.00,0.00,2024-08-22,Retail,Kolkata,2685.43,12154.26,False,2024,8,22,Thursday,0.22,6077.13
3566,Men,Lifestyle,Waffle One,XL,1,3860.64,0.00,0.00,2024-12-12,Retail,Hyderabad,2315.64,3860.64,False,2024,12,12,Thursday,0.60,3860.64
3567,Men,Lifestyle,Air Force 1,L,2,6011.84,0.56,0.00,2024-10-19,Online,Kolkata,1353.32,5290.42,False,2024,10,19,Saturday,0.26,2645.21
3569,Women,Soccer,Phantom GT,XL,2,9203.00,0.00,0.00,2024-08-12,Online,Kolkata,1797.66,23007.50,False,2024,8,12,Monday,0.08,11503.75
3570,Men,Soccer,Tiempo Legend,XL,3,9713.73,0.00,0.00,2025-02-23,Online,Delhi,1914.18,33998.06,False,2025,2,23,Sunday,0.06,11332.68
3571,Kids,Basketball,LeBron 20,XL,1,7596.71,0.00,0.00,2024-05-19,Online,Delhi,166.47,7596.71,False,2024,5,19,Sunday,0.02,7596.71
3572,Kids,Basketball,LeBron 20,S,2,7104.38,0.00,0.00,2024-05-19,Retail,Delhi,3729.45,14208.76,False,2024,5,19,Sunday,0.26,7104.38
3573,Men,Basketball,Air Jordan,XL,1,6830.98,0.39,4166.90,2025-03-18,Retail,Mumbai,-175.76,4166.90,False,2025,3,18,Tuesday,-0.04,4166.90
3576,Women,Lifestyle,Waffle One,M,2,3533.18,0.00,0.00,2024-03-17,Retail,Bangalore,-586.23,7066.36,False,2024,3,17,Sunday,-0.08,3533.18
3578,Men,Lifestyle,Blazer Mid,XL,4,6348.19,0.00,0.00,2024-08-01,Retail,Hyderabad,1939.74,25392.76,False,2024,8,1,Thursday,0.08,6348.19
3580,Men,Basketball,LeBron 20,M,3,2992.37,0.00,0.00,2024-01-08,Retail,Kolkata,677.35,8977.11,False,2024,1,8,Monday,0.08,2992.37
3581,Women,Soccer,Phantom GT,L,4,6077.13,0.00,0.00,2024-12-23,Retail,Kolkata,2178.05,24308.52,False,2024,12,23,Monday,0.09,6077.13
3582,Kids,Soccer,Mercurial Superfly,M,3,2117.04,0.00,0.00,2024-09-01,Online,Pune,806.52,7409.64,False,2024,9,1,Sunday,0.11,2469.88
3583,Men,Basketball,Kyrie Flytrap,XL,3,3153.32,0.02,0.00,2025-05-26,Online,Bangalore,204.06,9270.76,False,2025,5,26,Monday,0.02,3090.25
3584,Men,Basketball,Air Jordan,L,1,3500.16,0.00,0.00,2025-03-19,Online,Kolkata,-258.05,3500.16,False,2025,3,19,Wednesday,-0.07,3500.16
3585,Men,Running,Air Zoom,XL,2,3923.39,0.52,0.00,2025-05-03,Retail,Kolkata,1263.91,3766.45,False,2025,5,3,Saturday,0.34,1883.23
3586,Women,Lifestyle,Waffle One,L,3,5798.69,0.00,0.00,2024-12-14,Online,Delhi,3579.64,17396.07,False,2024,12,14,Saturday,0.21,5798.69
3587,Men,Training,SuperRep Go,S,3,6819.78,0.00,0.00,2025-07-01,Online,Bangalore,-1182.04,20459.34,False,2025,7,1,Tuesday,-0.06,6819.78
3588,Men,Lifestyle,Waffle One,L,1,7808.46,0.00,0.00,2024-08-29,Online,Pune,3190.87,7808.46,False,2024,8,29,Thursday,0.41,7808.46
3589,Kids,Training,Flex Trainer,XL,1,8442.39,0.00,0.00,2024-12-09,Retail,Mumbai,-247.69,12663.58,False,2024,12,9,Monday,-0.02,12663.58
2025,Men,Lifestyle,Waffle One,L,1,5245.87,0.00,0.00,2024-08-01,Retail,Hyderabad,-1193.87,5245.87,False,2024,8,1,Thursday,-0.23,5245.87
3591,Kids,Running,Pegasus Turbo,M,2,3718.65,0.00,0.00,2024-11-08,Retail,Delhi,2210.66,7437.30,False,2024,11,8,Friday,0.30,3718.65
3592,Women,Running,Free RN,L,3,8609.05,0.00,0.00,2025-06-15,Retail,Kolkata,1289.77,25827.15,False,2025,6,15,Sunday,0.05,8609.05
3593,Women,Basketball,Air Jordan,L,4,6452.43,0.00,0.00,2024-09-21,Online,Pune,-1012.43,25809.72,False,2024,9,21,Saturday,-0.04,6452.43
3595,Kids,Running,Air Zoom,L,3,6890.68,0.00,0.00,2023-09-05,Online,Pune,3385.84,20672.04,False,2023,9,5,Tuesday,0.16,6890.68
3596,Men,Training,Metcon 7,M,2,9701.91,0.00,0.00,2025-06-10,Online,Pune,-66.97,19403.82,False,2025,6,10,Tuesday,-0.00,9701.91
3597,Kids,Basketball,Zoom Freak,M,3,8426.54,0.00,0.00,2025-04-07,Online,Hyderabad,230.40,25279.62,False,2025,4,7,Monday,0.01,8426.54
3598,Men,Soccer,Tiempo Legend,XL,1,3080.23,0.00,0.00,2024-12-10,Online,Delhi,-798.42,3080.23,False,2024,12,10,Tuesday,-0.26,3080.23
3599,Kids,Training,Flex Trainer,L,4,6815.44,0.00,0.00,2024-10-09,Online,Pune,-1041.33,27261.76,False,2024,10,9,Wednesday,-0.04,6815.44
3600,Women,Soccer,Phantom GT,XL,4,6077.13,0.65,0.00,2024-01-09,Online,Hyderabad,1129.12,8507.98,False,2024,1,9,Tuesday,0.13,2127.00
3601,Women,Running,Free RN,XL,2,4318.12,0.00,0.00,2024-08-19,Retail,Pune,2730.68,8636.24,False,2024,8,19,Monday,0.32,4318.12
2019,Men,Running,Air Zoom,M,2,5550.99,0.00,0.00,2024-12-24,Retail,Bangalore,-229.65,13877.47,False,2024,12,24,Tuesday,-0.02,6938.74
3604,Kids,Training,Flex Trainer,L,1,8442.39,0.00,0.00,2024-12-21,Retail,Mumbai,-1150.99,12663.58,False,2024,12,21,Saturday,-0.09,12663.58
3605,Men,Soccer,Phantom GT,M,2,8837.76,0.00,0.00,2025-01-09,Online,Hyderabad,1627.87,17675.52,False,2025,1,9,Thursday,0.09,8837.76
3606,Women,Basketball,LeBron 20,XL,3,3515.86,0.00,0.00,2025-02-14,Retail,Pune,-511.49,10547.58,False,2025,2,14,Friday,-0.05,3515.86
3607,Kids,Training,SuperRep Go,L,2,3020.51,0.08,0.00,2025-01-03,Retail,Kolkata,3934.51,5557.74,False,2025,1,3,Friday,0.71,2778.87
3608,Men,Soccer,Premier III,XL,4,4175.29,0.00,0.00,2025-06-14,Retail,Delhi,-610.18,16701.16,False,2025,6,14,Saturday,-0.04,4175.29
3609,Men,Training,SuperRep Go,XL,3,2225.73,0.00,0.00,2024-03-11,Online,Delhi,-696.69,6677.19,False,2024,3,11,Monday,-0.10,2225.73
3610,Kids,Lifestyle,Dunk Low,L,2,6077.13,0.64,0.00,2025-03-14,Online,Kolkata,-336.38,4375.53,False,2025,3,14,Friday,-0.08,2187.77
3612,Women,Running,Air Zoom,XL,1,4632.00,0.00,0.00,2025-06-22,Online,Mumbai,2397.42,4632.00,False,2025,6,22,Sunday,0.52,4632.00
3613,Men,Lifestyle,Blazer Mid,XL,4,6077.13,0.00,0.00,2024-08-16,Online,Hyderabad,2136.73,24308.52,False,2024,8,16,Friday,0.09,6077.13
3614,Men,Training,ZoomX Invincible,L,2,6186.30,0.22,0.00,2024-09-17,Online,Pune,2169.69,9650.63,False,2024,9,17,Tuesday,0.22,4825.31
3615,Women,Lifestyle,Blazer Mid,L,3,6077.13,0.00,0.00,2024-03-22,Retail,Delhi,-582.42,18231.39,False,2024,3,22,Friday,-0.03,6077.13
3616,Kids,Lifestyle,Blazer Mid,L,1,9799.16,0.00,0.00,2025-01-07,Retail,Kolkata,3969.15,9799.16,False,2025,1,7,Tuesday,0.41,9799.16
3617,Men,Soccer,Premier III,M,2,4694.37,0.00,0.00,2024-11-20,Online,Mumbai,2406.47,9388.74,False,2024,11,20,Wednesday,0.26,4694.37
3618,Men,Soccer,Mercurial Superfly,M,3,2209.45,0.00,0.00,2025-06-15,Retail,Kolkata,932.04,6628.35,False,2025,6,15,Sunday,0.14,2209.45
3621,Women,Basketball,LeBron 20,L,2,9699.01,0.00,0.00,2025-04-20,Retail,Mumbai,3858.11,19398.02,False,2025,4,20,Sunday,0.20,9699.01
3622,Women,Soccer,Premier III,M,3,2187.91,0.00,0.00,2024-09-22,Online,Hyderabad,1951.56,6563.73,False,2024,9,22,Sunday,0.30,2187.91
3623,Men,Lifestyle,Waffle One,XL,2,6547.03,0.75,0.00,2025-06-24,Retail,Mumbai,1980.48,3273.52,False,2025,6,24,Tuesday,0.61,1636.76
3625,Kids,Soccer,Tiempo Legend,XL,3,7155.10,0.00,0.00,2025-03-02,Retail,Kolkata,849.98,21465.30,False,2025,3,2,Sunday,0.04,7155.10
3626,Men,Running,React Infinity,S,2,6077.13,0.00,0.00,2024-09-24,Retail,Pune,1911.32,12154.26,False,2024,9,24,Tuesday,0.16,6077.13
3627,Kids,Training,SuperRep Go,M,3,4493.02,0.00,0.00,2024-12-21,Online,Mumbai,396.74,15725.57,False,2024,12,21,Saturday,0.03,5241.86
3628,Kids,Running,Free RN,L,1,8584.41,0.98,0.00,2025-01-23,Online,Hyderabad,-357.52,171.69,False,2025,1,23,Thursday,-2.08,171.69
3629,Kids,Soccer,Mercurial Superfly,XL,1,6077.13,0.00,0.00,2024-01-09,Online,Hyderabad,-1052.78,6077.13,False,2024,1,9,Tuesday,-0.17,6077.13
